# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
64 64 1.000000000000000e+00 1.000000000000000e+00 2.061855670103093e+00 4.849999999999999e-01 -2.062124862538071e+00 -1.696759105985927e+00 8.588860014816800e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 2.040816326530612e+00 4.900000000000000e-01 -2.058487327897372e+00 -1.714300234012120e+00 8.093545528918283e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 2.020202020202020e+00 4.950000000000000e-01 -2.055093659165706e+00 -1.730520717088542e+00 7.649835744619026e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 2.000000000000000e+00 5.000000000000000e-01 -2.051924076161593e+00 -1.745564575312522e+00 7.248714486051655e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.980198019801980e+00 5.050000000000000e-01 -2.048960887407815e+00 -1.759552496178464e+00 6.883353461815593e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.960784313725490e+00 5.100000000000000e-01 -2.046188186095172e+00 -1.772587061926380e+00 6.548455646900193e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.941747572815534e+00 5.150000000000000e-01 -2.043591606835391e+00 -1.784756500012709e+00 6.239827975392280e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.923076923076923e+00 5.200000000000000e-01 -2.041158127470715e+00 -1.796137448924190e+00 5.954093478880741e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.904761904761905e+00 5.250000000000000e-01 -2.038875905128847e+00 -1.806797045989383e+00 5.688491588374974e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.886792452830188e+00 5.300000000000000e-01 -2.036734138865249e+00 -1.816794535304667e+00 5.440736055703104e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.869158878504673e+00 5.350000000000000e-01 -2.034722953325659e+00 -1.826182527818295e+00 5.208911625122316e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.851851851851852e+00 5.400000000000000e-01 -2.032833299289694e+00 -1.835008003987907e+00 4.991397423718000e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.834862385321101e+00 5.450000000000000e-01 -2.031056867957148e+00 -1.843313122404874e+00 4.786809183971396e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.818181818181818e+00 5.500000000000000e-01 -2.029386016555953e+00 -1.851135879771853e+00 4.593955001071277e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.801801801801802e+00 5.550000000000000e-01 -2.027813703375376e+00 -1.858510655338553e+00 4.411800988617300e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.785714285714286e+00 5.600000000000001e-01 -2.026333430718685e+00 -1.865468664348778e+00 4.239444287602867e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.769911504424779e+00 5.649999999999999e-01 -2.024939194565041e+00 -1.872038338985192e+00 4.076091615869769e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.754385964912281e+00 5.700000000000000e-01 -2.023625439957263e+00 -1.878245650921480e+00 3.921042046193533e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.739130434782609e+00 5.750000000000000e-01 -2.022387021308571e+00 -1.884114386385549e+00 3.773673049887287e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.724137931034483e+00 5.800000000000000e-01 -2.021219166960289e+00 -1.889666382255878e+00 3.633429089454308e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.709401709401710e+00 5.850000000000000e-01 -2.020117447432997e+00 -1.894921729921679e+00 3.499812220803802e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.694915254237288e+00 5.900000000000000e-01 -2.019077746902420e+00 -1.899898952273490e+00 3.372374294267841e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.680672268907563e+00 5.950000000000000e-01 -2.018096237503354e+00 -1.904615158141610e+00 3.250710438418745e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.666666666666667e+00 6.000000000000000e-01 -2.017169356123820e+00 -1.909086177684075e+00 3.134453581261679e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.652892561983471e+00 6.050000000000000e-01 -2.016293783400141e+00 -1.913326681586043e+00 3.023269816489635e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.639344262295082e+00 6.100000000000000e-01 -2.015466424663961e+00 -1.917350286426165e+00 2.916854462854562e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.626016260162602e+00 6.150000000000000e-01 -2.014684392625786e+00 -1.921169648161692e+00 2.814928695670679e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.612903225806452e+00 6.200000000000000e-01 -2.013944991608010e+00 -1.924796545359380e+00 2.717236653422387e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.600000000000000e+00 6.250000000000000e-01 -2.013245703164193e+00 -1.928241953536615e+00 2.623542941127269e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.587301587301587e+00 6.300000000000000e-01 -2.012584172941743e+00 -1.931516111763012e+00 2.533630466786758e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.574803149606299e+00 6.350000000000000e-01 -2.011958198662453e+00 -1.934628582497233e+00 2.447298558873080e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.562500000000000e+00 6.400000000000000e-01 -2.011365719110250e+00 -1.937588305489018e+00 2.364361322055826e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.550387596899225e+00 6.450000000000000e-01 -2.010804804028304e+00 -1.940403646456332e+00 2.284646195792784e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.538461538461538e+00 6.500000000000000e-01 -2.010273644838759e+00 -1.943082441147427e+00 2.207992686394274e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.526717557251908e+00 6.550000000000000e-01 -2.009770546107946e+00 -1.945632035313810e+00 2.134251248024615e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.515151515151515e+00 6.600000000000000e-01 -2.009293917688322e+00 -1.948059321049422e+00 2.063282292063633e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.503759398496241e+00 6.650000000000000e-01 -2.008842267475757e+00 -1.950370769891742e+00 1.994955307495818e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.492537313432836e+00 6.700000000000000e-01 -2.008414194727124e+00 -1.952572463029771e+00 1.929148077667940e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.481481481481481e+00 6.750000000000000e-01 -2.008008383888885e+00 -1.954670118920676e+00 1.865745980966832e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.470588235294118e+00 6.800000000000000e-01 -2.007623598892312e+00 -1.956669118579905e+00 1.804641364808383e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.459854014598540e+00 6.850000000000001e-01 -2.007258677875364e+00 -1.958574528777775e+00 1.745732983862136e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.449275362318841e+00 6.899999999999999e-01 -2.006912528295187e+00 -1.960391123348234e+00 1.688925494721353e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.438848920863310e+00 6.950000000000000e-01 -2.006584122398658e+00 -1.962123402791737e+00 1.634129000311355e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.428571428571429e+00 7.000000000000000e-01 -2.006272493021442e+00 -1.963775612333715e+00 1.581258638239984e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.418439716312057e+00 7.050000000000000e-01 -2.005976729688855e+00 -1.965351758582205e+00 1.530234208069606e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.408450704225352e+00 7.100000000000000e-01 -2.005695974994233e+00 -1.966855624912598e+00 1.480979833147460e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.398601398601399e+00 7.150000000000000e-01 -2.005429421232719e+00 -1.968290785693876e+00 1.433423653191042e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.388888888888889e+00 7.200000000000000e-01 -2.005176307270388e+00 -1.969660619458673e+00 1.387497544306766e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.379310344827586e+00 7.250000000000000e-01 -2.004935915630377e+00 -1.970968321108982e+00 1.343136863531895e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.369863013698630e+00 7.300000000000001e-01 -2.004707569779298e+00 -1.972216913240060e+00 1.300280215343230e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.360544217687075e+00 7.350000000000000e-01 -2.004490631598650e+00 -1.973409256656856e+00 1.258869237883254e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.351351351351351e+00 7.400000000000000e-01 -2.004284499027278e+00 -1.974548060149997e+00 1.218848406919095e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.342281879194631e+00 7.450000000000000e-01 -2.004088603862042e+00 -1.975635889591965e+00 1.180164855778235e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.333333333333333e+00 7.500000000000000e-01 -2.003902409705008e+00 -1.976675176408277e+00 1.142768209707179e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.324503311258278e+00 7.549999999999999e-01 -2.003725410046363e+00 -1.977668225473452e+00 1.106610433270168e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.315789473684211e+00 7.599999999999999e-01 -2.003557126473189e+00 -1.978617222476877e+00 1.071645689561131e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.307189542483660e+00 7.650000000000000e-01 -2.003397106995013e+00 -1.979524240799676e+00 1.037830210131913e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.298701298701299e+00 7.700000000000000e-01 -2.003244924477744e+00 -1.980391247939969e+00 1.005122174659185e-01
64 64 1.000000000000000e+00 1.000000000000000e+00 1.290322580645161e+00 7.750000000000000e-01 -2.003100175178347e+00 -1.981220111520624e+00 9.734815994750531e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.282051282051282e+00 7.800000000000000e-01 -2.002962477373111e+00 -1.982012604910670e+00 9.428702341755138e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.273885350318471e+00 7.850000000000000e-01 -2.002831470073002e+00 -1.982770412488818e+00 9.132514656040140e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.265822784810126e+00 7.900000000000000e-01 -2.002706811820050e+00 -1.983495134575179e+00 8.845902285752452e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.257861635220126e+00 7.950000000000000e-01 -2.002588179559184e+00 -1.984188292055073e+00 8.568529227692170e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.250000000000000e+00 8.000000000000000e-01 -2.002475267580381e+00 -1.984851330716830e+00 8.300073352808889e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.242236024844720e+00 8.050000000000000e-01 -2.002367786526327e+00 -1.985485625323751e+00 8.040225683602381e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.234567901234568e+00 8.100000000000001e-01 -2.002265462461218e+00 -1.986092483438741e+00 7.788689719212714e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.226993865030675e+00 8.149999999999999e-01 -2.002168035996565e+00 -1.986673149018634e+00 7.545180804402292e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.219512195121951e+00 8.200000000000001e-01 -2.002075261470245e+00 -1.987228805793972e+00 7.309425538951549e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.212121212121212e+00 8.250000000000000e-01 -2.001986906175282e+00 -1.987760580448683e+00 7.081161224341126e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.204819277108434e+00 8.300000000000000e-01 -2.001902749635079e+00 -1.988269545613062e+00 6.860135344848262e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.197604790419162e+00 8.350000000000000e-01 -2.001822582922089e+00 -1.988756722682405e+00 6.646105080464576e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.190476190476190e+00 8.400000000000000e-01 -2.001746208017103e+00 -1.989223084472734e+00 6.438836849248385e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.183431952662722e+00 8.450000000000000e-01 -2.001673437206549e+00 -1.989669557724214e+00 6.238105876948592e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.176470588235294e+00 8.500000000000000e-01 -2.001604092515361e+00 -1.990097025462043e+00 6.043695791916022e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.169590643274854e+00 8.550000000000001e-01 -2.001538005173157e+00 -1.990506329223924e+00 5.855398243487310e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.162790697674419e+00 8.600000000000000e-01 -2.001475015111629e+00 -1.990898271162565e+00 5.673012542175444e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.156069364161850e+00 8.649999999999999e-01 -2.001414970491172e+00 -1.991273616031024e+00 5.496345320144336e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.149425287356322e+00 8.700000000000001e-01 -2.001357727254924e+00 -1.991633093058204e+00 5.325210210566709e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.142857142857143e+00 8.750000000000000e-01 -2.001303148708519e+00 -1.991977397721264e+00 5.159427544572170e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.136363636363636e+00 8.799999999999999e-01 -2.001251105123960e+00 -1.992307193421246e+00 4.998824064609271e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.129943502824859e+00 8.850000000000000e-01 -2.001201473366125e+00 -1.992623113067787e+00 4.843232653126397e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.123595505617978e+00 8.899999999999999e-01 -2.001154136540525e+00 -1.992925760578431e+00 4.692492075553247e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.117318435754190e+00 8.950000000000000e-01 -2.001108983661016e+00 -1.993215712297566e+00 4.546446736683323e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.111111111111111e+00 8.999999999999999e-01 -2.001065909336260e+00 -1.993493518339832e+00 4.404946449563800e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.104972375690608e+00 9.049999999999999e-01 -2.001024813473805e+00 -1.993759703862391e+00 4.267846216129555e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.098901098901099e+00 9.100000000000001e-01 -2.000985601000721e+00 -1.994014770270241e+00 4.135006018830203e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.092896174863388e+00 9.150000000000001e-01 -2.000948181599810e+00 -1.994259196358450e+00 4.006290622576105e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.086956521739130e+00 9.200000000000000e-01 -2.000912469460463e+00 -1.994493439394952e+00 3.881569386371482e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.081081081081081e+00 9.250000000000002e-01 -2.000878383043300e+00 -1.994717936147285e+00 3.760716084055699e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.075268817204301e+00 9.300000000000000e-01 -2.000845844857771e+00 -1.994933103856491e+00 3.643608733597276e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.069518716577540e+00 9.350000000000002e-01 -2.000814781251973e+00 -1.995139341161119e+00 3.530129434453422e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.063829787234043e+00 9.400000000000001e-01 -2.000785122213962e+00 -1.995337028974182e+00 3.420164212506115e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.058201058201058e+00 9.449999999999998e-01 -2.000756801183892e+00 -1.995526531315622e+00 3.313602872158945e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.052631578947368e+00 9.500000000000001e-01 -2.000729754876361e+00 -1.995708196102816e+00 3.210338855167914e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.047120418848168e+00 9.550000000000000e-01 -2.000703923112361e+00 -1.995882355901383e+00 3.110269105842434e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.041666666666667e+00 9.600000000000000e-01 -2.000679248660308e+00 -1.996049328638494e+00 3.013293942253126e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.036269430051814e+00 9.649999999999999e-01 -2.000655677085601e+00 -1.996209418280694e+00 2.919316933120700e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.030927835051547e+00 9.699999999999999e-01 -2.000633156608248e+00 -1.996362915478197e+00 2.828244780074124e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.025641025641026e+00 9.749999999999999e-01 -2.000611637968098e+00 -1.996510098177405e+00 2.739987204995449e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.020408163265306e+00 9.800000000000000e-01 -2.000591074297239e+00 -1.996651232203392e+00 2.654456842172135e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.015228426395939e+00 9.850000000000001e-01 -2.000571420999171e+00 -1.996786571813934e+00 2.571569135010859e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.010101010101010e+00 9.900000000000000e-01 -2.000552635634366e+00 -1.996916360226576e+00 2.491242237076809e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.005025125628141e+00 9.950000000000001e-01 -2.000534677811869e+00 -1.997040830120176e+00 2.413396917229829e-02
64 64 1.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00 -2.000517509086589e+00 -1.997160204112252e+00 2.337956468654126e-02
