# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
8 8 1.000000000000000e+00 1.000000000000000e+00 2.409638554216868e+00 4.150000000000000e-01 -2.177053154001404e+00 -1.325826488848118e+00 1.179836267941007e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.380952380952381e+00 4.200000000000000e-01 -2.167122461556138e+00 -1.359835886409033e+00 1.189902980136557e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.352941176470588e+00 4.250000000000000e-01 -2.157822007174917e+00 -1.393207121350291e+00 1.191394924231986e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.325581395348837e+00 4.300000000000000e-01 -2.149121135987225e+00 -1.425729325078437e+00 1.184615852541457e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.298850574712644e+00 4.350000000000001e-01 -2.140988330378982e+00 -1.457219074481316e+00 1.170180931069818e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.272727272727273e+00 4.399999999999999e-01 -2.133391602528957e+00 -1.487525543385956e+00 1.148950513495071e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.247191011235955e+00 4.450000000000000e-01 -2.126298904138235e+00 -1.516533116359475e+00 1.121950282566201e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.222222222222222e+00 4.500000000000000e-01 -2.119678524202627e+00 -1.544161582548354e+00 1.090288827175032e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.197802197802198e+00 4.550000000000001e-01 -2.113499450986561e+00 -1.570364276739189e+00 1.055082140203458e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.173913043478261e+00 4.600000000000000e-01 -2.107731681333672e+00 -1.595124685159866e+00 1.017391645767712e+00
8 8 1.000000000000000e+00 1.000000000000000e+00 2.150537634408602e+00 4.650000000000000e-01 -2.102346467810855e+00 -1.618452081956729e+00 9.781790813147927e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.127659574468085e+00 4.700000000000000e-01 -2.097316500885318e+00 -1.640376726661458e+00 9.382786102284383e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.105263157894737e+00 4.750000000000000e-01 -2.092616028707874e+00 -1.660945061871047e+00 8.983843689869653e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.083333333333333e+00 4.800000000000000e-01 -2.088220920838722e+00 -1.680215233559804e+00 8.590503959455080e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.061855670103093e+00 4.849999999999999e-01 -2.084108684437393e+00 -1.698253138352701e+00 8.206994517627284e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.040816326530612e+00 4.900000000000000e-01 -2.080258442284218e+00 -1.715129098932362e+00 7.836374069610151e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.020202020202020e+00 4.950000000000000e-01 -2.076650881839945e+00 -1.730915188579591e+00 7.480703953824316e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 2.000000000000000e+00 5.000000000000000e-01 -2.073268183725869e+00 -1.745683170293200e+00 7.141226028551420e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.980198019801980e+00 5.050000000000000e-01 -2.070093936818767e+00 -1.759502982515836e+00 6.818532286288786e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.960784313725490e+00 5.100000000000000e-01 -2.067113045834536e+00 -1.772441687708471e+00 6.512717358725787e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.941747572815534e+00 5.150000000000000e-01 -2.064311635981537e+00 -1.784562796892521e+00 6.223509598136477e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.923076923076923e+00 5.200000000000000e-01 -2.061676958096121e+00 -1.795925888300396e+00 5.950379649197693e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.904761904761905e+00 5.250000000000000e-01 -2.059197296676232e+00 -1.806586447821803e+00 5.692627518498671e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.886792452830188e+00 5.300000000000000e-01 -2.056861882417711e+00 -1.816595870371461e+00 5.449450345288621e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.869158878504673e+00 5.350000000000000e-01 -2.054660810223608e+00 -1.826001572891290e+00 5.219993621651968e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.851851851851852e+00 5.400000000000000e-01 -2.052584963178993e+00 -1.834847180404036e+00 5.003388718349403e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.834862385321101e+00 5.450000000000000e-01 -2.050625942637566e+00 -1.843172755839528e+00 4.798779414159112e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.818181818181818e+00 5.500000000000000e-01 -2.048776004325853e+00 -1.851015052089131e+00 4.605339826098769e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.801801801801802e+00 5.550000000000000e-01 -2.047028000212549e+00 -1.858407770949454e+00 4.422285780095225e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.785714285714286e+00 5.600000000000001e-01 -2.045375325794160e+00 -1.865381818448114e+00 4.248881299953141e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.769911504424779e+00 5.649999999999999e-01 -2.043811872396798e+00 -1.871965549706316e+00 4.084441557462814e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.754385964912281e+00 5.700000000000000e-01 -2.042331984074497e+00 -1.878184999197595e+00 3.928333333138314e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.739130434782609e+00 5.750000000000000e-01 -2.040930418686552e+00 -1.884064094207215e+00 3.779973790265914e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.724137931034483e+00 5.800000000000000e-01 -2.039602312752478e+00 -1.889624850655186e+00 3.638828163553671e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.709401709401710e+00 5.850000000000000e-01 -2.038343149707630e+00 -1.894887551361808e+00 3.504406803375804e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.694915254237288e+00 5.900000000000000e-01 -2.037148731211499e+00 -1.899870907423581e+00 3.376261891709477e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.680672268907563e+00 5.950000000000000e-01 -2.036015151191263e+00 -1.904592203720657e+00 3.253984050370538e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.666666666666667e+00 6.000000000000000e-01 -2.034938772333768e+00 -1.909067429764006e+00 3.137198990455068e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.652892561983471e+00 6.050000000000000e-01 -2.033916204768399e+00 -1.913311397163416e+00 3.025564299002153e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.639344262295082e+00 6.100000000000000e-01 -2.032944286710742e+00 -1.917337844994989e+00 2.918766420599823e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.626016260162602e+00 6.150000000000000e-01 -2.032020066862087e+00 -1.921159534296502e+00 2.816517864500667e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.612903225806452e+00 6.200000000000000e-01 -2.031140788382691e+00 -1.924788332840623e+00 2.718554649027797e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.600000000000000e+00 6.250000000000000e-01 -2.030303874277183e+00 -1.928235291243222e+00 2.624633982451890e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.587301587301587e+00 6.300000000000000e-01 -2.029506914048738e+00 -1.931510711365847e+00 2.534532171430377e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.574803149606299e+00 6.350000000000000e-01 -2.028747651494908e+00 -1.934624207874010e+00 2.448042743234615e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.562500000000000e+00 6.400000000000000e-01 -2.028023973532223e+00 -1.937584763719913e+00 2.364974765390904e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.550387596899225e+00 6.450000000000000e-01 -2.027333899949369e+00 -1.940400780231556e+00 2.285151345315077e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.538461538461538e+00 6.500000000000000e-01 -2.026675573999808e+00 -1.943080122411155e+00 2.208408292506940e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.526717557251908e+00 6.550000000000000e-01 -2.026047253754481e+00 -1.945630159974463e+00 2.134592926515285e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.515151515151515e+00 6.600000000000000e-01 -2.025447304143839e+00 -1.948057804599014e+00 2.063563014922551e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.503759398496241e+00 6.650000000000000e-01 -2.024874189626001e+00 -1.950369543792995e+00 1.995185826843557e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.492537313432836e+00 6.700000000000000e-01 -2.024326467424479e+00 -1.952571471746792e+00 1.929337288762408e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.481481481481481e+00 6.750000000000000e-01 -2.023802781284806e+00 -1.954669317485776e+00 1.865901230859703e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.470588235294118e+00 6.800000000000000e-01 -2.023301855704550e+00 -1.956668470604752e+00 1.804768713260589e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.459854014598540e+00 6.850000000000001e-01 -2.022822490595825e+00 -1.958574004831241e+00 1.745837422827716e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.449275362318841e+00 6.899999999999999e-01 -2.022363556343388e+00 -1.960390699635745e+00 1.689011132219343e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.438848920863310e+00 6.950000000000000e-01 -2.021923989225113e+00 -1.962123060081778e+00 1.634199213925311e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.428571428571429e+00 7.000000000000000e-01 -2.021502787164724e+00 -1.963775335086399e+00 1.581316202879505e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.418439716312057e+00 7.050000000000000e-01 -2.021099005789593e+00 -1.965351534242678e+00 1.530281402037131e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.408450704225352e+00 7.100000000000000e-01 -2.020711754768915e+00 -1.966855443338660e+00 1.481018526000024e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.398601398601399e+00 7.150000000000000e-01 -2.020340194409847e+00 -1.968290638692689e+00 1.433455378383540e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.388888888888889e+00 7.200000000000000e-01 -2.019983532491219e+00 -1.969660500412033e+00 1.387523559154175e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.379310344827586e+00 7.250000000000000e-01 -2.019641021316285e+00 -1.970968224670387e+00 1.343158198634087e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.369863013698630e+00 7.300000000000001e-01 -2.019311954967550e+00 -1.972216835089935e+00 1.300297715274460e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.360544217687075e+00 7.350000000000000e-01 -2.018995666748274e+00 -1.973409193304838e+00 1.258883594655061e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.351351351351351e+00 7.400000000000000e-01 -2.018691526796481e+00 -1.974548008775281e+00 1.218860187475197e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.342281879194631e+00 7.450000000000000e-01 -2.018398939858594e+00 -1.975635847914412e+00 1.180174524568537e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.333333333333333e+00 7.500000000000000e-01 -2.018117343210831e+00 -1.976675142584365e+00 1.142776147209370e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.324503311258278e+00 7.549999999999999e-01 -2.017846204717503e+00 -1.977668198012296e+00 1.106616951178150e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.315789473684211e+00 7.599999999999999e-01 -2.017585021016279e+00 -1.978617200172442e+00 1.071651043234301e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.307189542483660e+00 7.650000000000000e-01 -2.017333315821213e+00 -1.979524222676068e+00 1.037834608795541e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.298701298701299e+00 7.700000000000000e-01 -2.017090638335143e+00 -1.980391233207269e+00 1.005125789759575e-01
8 8 1.000000000000000e+00 1.000000000000000e+00 1.290322580645161e+00 7.750000000000000e-01 -2.016856561763704e+00 -1.981220099539236e+00 9.734845715216708e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.282051282051282e+00 7.800000000000000e-01 -2.016630681923779e+00 -1.982012595162534e+00 9.428726783431261e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.273885350318471e+00 7.850000000000000e-01 -2.016412615939845e+00 -1.982770404554167e+00 9.132534763189197e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.265822784810126e+00 7.900000000000000e-01 -2.016202001022087e+00 -1.983495128113762e+00 8.845918832696240e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.257861635220126e+00 7.950000000000000e-01 -2.015998493320692e+00 -1.984188286790983e+00 8.568542849543535e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.250000000000000e+00 8.000000000000000e-01 -2.015801766851124e+00 -1.984851326426255e+00 8.300084570629154e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.242236024844720e+00 8.050000000000000e-01 -2.015611512485570e+00 -1.985485621825059e+00 8.040234924995063e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.234567901234568e+00 8.100000000000001e-01 -2.015427437006111e+00 -1.986092480584471e+00 7.788697335184495e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.226993865030675e+00 8.149999999999999e-01 -2.015249262215520e+00 -1.986673146689019e+00 7.545187083167684e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.219512195121951e+00 8.200000000000001e-01 -2.015076724101836e+00 -1.987228803891695e+00 7.309430717237719e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.212121212121212e+00 8.250000000000000e-01 -2.014909572053214e+00 -1.987760578894636e+00 7.081165496646480e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.204819277108434e+00 8.300000000000000e-01 -2.014747568119727e+00 -1.988269544342911e+00 6.860138871027475e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.197604790419162e+00 8.350000000000000e-01 -2.014590486319101e+00 -1.988756721643805e+00 6.646107991942668e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.190476190476190e+00 8.400000000000000e-01 -2.014438111983532e+00 -1.989223083623079e+00 6.438839254113571e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.183431952662722e+00 8.450000000000000e-01 -2.014290241144953e+00 -1.989669557028809e+00 6.238107864126971e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.176470588235294e+00 8.500000000000000e-01 -2.014146679956302e+00 -1.990097024892620e+00 6.043697434594569e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.169590643274854e+00 8.550000000000001e-01 -2.014007244146511e+00 -1.990506328757446e+00 5.855399601921121e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.162790697674419e+00 8.600000000000000e-01 -2.013871758507098e+00 -1.990898270780243e+00 5.673013665990688e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.156069364161850e+00 8.649999999999999e-01 -2.013740056408362e+00 -1.991273615717532e+00 5.496346250228555e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.149425287356322e+00 8.700000000000001e-01 -2.013611979343370e+00 -1.991633092801032e+00 5.325210980619680e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.142857142857143e+00 8.750000000000000e-01 -2.013487376497983e+00 -1.991977397510198e+00 5.159428182380225e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.136363636363636e+00 8.799999999999999e-01 -2.013366104345350e+00 -1.992307193247941e+00 4.998824593091718e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.129943502824859e+00 8.850000000000000e-01 -2.013248026263341e+00 -1.992623112925423e+00 4.843233091194905e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.123595505617978e+00 8.899999999999999e-01 -2.013133012173548e+00 -1.992925760461431e+00 4.692492438818774e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.117318435754190e+00 8.950000000000000e-01 -2.013020938200523e+00 -1.993215712201368e+00 4.546447038037113e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.111111111111111e+00 8.999999999999999e-01 -2.012911686350062e+00 -1.993493518260702e+00 4.404946699655470e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.104972375690608e+00 9.049999999999999e-01 -2.012805144205366e+00 -1.993759703797271e+00 4.267846423760226e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.098901098901099e+00 9.100000000000001e-01 -2.012701204640025e+00 -1.994014770216628e+00 4.135006191275961e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.092896174863388e+00 9.150000000000001e-01 -2.012599765546829e+00 -1.994259196314291e+00 4.006290765855011e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.086956521739130e+00 9.200000000000000e-01 -2.012500729581466e+00 -1.994493439358563e+00 3.881569505462679e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.081081081081081e+00 9.250000000000002e-01 -2.012404003920226e+00 -1.994717936117286e+00 3.760716183080622e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.075268817204301e+00 9.300000000000000e-01 -2.012309500030911e+00 -1.994933103831749e+00 3.643608815968501e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.069518716577540e+00 9.350000000000002e-01 -2.012217133456152e+00 -1.995139341140706e+00 3.530129502997820e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.063829787234043e+00 9.400000000000001e-01 -2.012126823608446e+00 -1.995337028957332e+00 3.420164269566271e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.058201058201058e+00 9.449999999999998e-01 -2.012038493576208e+00 -1.995526531301707e+00 3.313602919676982e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.052631578947368e+00 9.500000000000001e-01 -2.011952069940229e+00 -1.995708196091320e+00 3.210338894754364e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.047120418848168e+00 9.550000000000000e-01 -2.011867482599924e+00 -1.995882355891882e+00 3.110269138833531e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.041666666666667e+00 9.600000000000000e-01 -2.011784664608828e+00 -1.996049328630638e+00 3.013293969757878e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.036269430051814e+00 9.649999999999999e-01 -2.011703552018806e+00 -1.996209418274196e+00 2.919316956059905e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.030927835051547e+00 9.699999999999999e-01 -2.011624083732489e+00 -1.996362915472820e+00 2.828244799212713e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.025641025641026e+00 9.749999999999999e-01 -2.011546201363472e+00 -1.996510098172954e+00 2.739987220968838e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.020408163265306e+00 9.800000000000000e-01 -2.011469849103841e+00 -1.996651232199706e+00 2.654456855508618e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.015228426395939e+00 9.850000000000001e-01 -2.011394973598616e+00 -1.996786571810880e+00 2.571569146149723e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.010101010101010e+00 9.900000000000000e-01 -2.011321523826729e+00 -1.996916360224045e+00 2.491242246383494e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.005025125628141e+00 9.950000000000001e-01 -2.011249450988178e+00 -1.997040830118077e+00 2.413396925008468e-02
8 8 1.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00 -2.011178708397007e+00 -1.997160204110510e+00 2.337956475157871e-02
